Sequence id,Meter,Date in meter,Connection Status
1060638575,001034B4,05-03-2016 04:24,Disconnected
1060639947,001034B4,05-03-2016 04:25,Connected
1060654283,001034B4,05-03-2016 04:30,Disconnected
1060655595,001034B4,05-03-2016 04:30,Connected
1060670599,001034B4,05-03-2016 04:35,Disconnected
1060671903,001034B4,05-03-2016 04:36,Connected
1060685851,001034B4,05-03-2016 04:41,Disconnected
1060686879,001034B4,05-03-2016 04:41,Connected
1060699231,001034B4,05-03-2016 04:46,Disconnected
1060700303,001034B4,05-03-2016 04:47,Connected
1060711899,001034B4,05-03-2016 04:52,Disconnected
1060712975,001034B4,05-03-2016 04:52,Connected
1060725675,001034B4,05-03-2016 04:57,Disconnected
1060726931,001034B4,05-03-2016 04:58,Connected
1060741835,001034B4,05-03-2016 05:03,Disconnected
1061307347,001034B4,05-03-2016 08:06,Connected
1061325347,001034B4,05-03-2016 08:11,Disconnected
1061326899,001034B4,05-03-2016 08:11,Connected
1061346083,001034B4,05-03-2016 08:16,Disconnected
1061347543,001034B4,05-03-2016 08:17,Connected
1061365891,001034B4,05-03-2016 08:22,Disconnected
1061367423,001034B4,05-03-2016 08:22,Connected
1061386675,001034B4,05-03-2016 08:27,Disconnected
1061388201,001034B4,05-03-2016 08:28,Connected
1061406503,001034B4,05-03-2016 08:33,Disconnected
1061408239,001034B4,05-03-2016 08:33,Connected
1061427355,001034B4,05-03-2016 08:38,Disconnected
1061428787,001034B4,05-03-2016 08:39,Connected
1061450103,001034B4,05-03-2016 08:46,Disconnected
1061451539,001034B4,05-03-2016 08:46,Connected
1061466123,001034B4,05-03-2016 08:51,Disconnected
1061467583,001034B4,05-03-2016 08:52,Connected
1061483611,001034B4,05-03-2016 08:57,Disconnected
1061485243,001034B4,05-03-2016 08:57,Connected
1061503823,001034B4,05-03-2016 09:02,Disconnected
1061505659,001034B4,05-03-2016 09:03,Connected
1061524507,001034B4,05-03-2016 09:08,Disconnected
1061526799,001034B4,05-03-2016 09:08,Connected
1061545887,001034B4,05-03-2016 09:13,Disconnected
1061547651,001034B4,05-03-2016 09:14,Connected
1061566383,001034B4,05-03-2016 09:19,Disconnected
1061567963,001034B4,05-03-2016 09:19,Connected
1061586839,001034B4,05-03-2016 09:24,Disconnected
1061588543,001034B4,05-03-2016 09:25,Connected
1061606611,001034B4,05-03-2016 09:30,Disconnected
1061608231,001034B4,05-03-2016 09:30,Connected
1061626955,001034B4,05-03-2016 09:35,Disconnected
1061628711,001034B4,05-03-2016 09:36,Connected
1061661579,001034B4,05-03-2016 09:46,Disconnected
1061662935,001034B4,05-03-2016 09:46,Connected
1061677115,001034B4,05-03-2016 09:51,Disconnected
1061678511,001034B4,05-03-2016 09:52,Connected
1061693919,001034B4,05-03-2016 09:57,Disconnected
1061695515,001034B4,05-03-2016 09:57,Connected
1061713731,001034B4,05-03-2016 10:02,Disconnected
1061715367,001034B4,05-03-2016 10:03,Connected
1061733055,001034B4,05-03-2016 10:08,Disconnected
1061734603,001034B4,05-03-2016 10:08,Connected
1061752563,001034B4,05-03-2016 10:13,Disconnected
1061754239,001034B4,05-03-2016 10:14,Connected
1061771715,001034B4,05-03-2016 10:19,Disconnected
1061773199,001034B4,05-03-2016 10:19,Connected
1061790647,001034B4,05-03-2016 10:24,Disconnected
1061792179,001034B4,05-03-2016 10:25,Connected
1061809111,001034B4,05-03-2016 10:30,Disconnected
1061810595,001034B4,05-03-2016 10:30,Connected
1061827903,001034B4,05-03-2016 10:35,Disconnected
1061829223,001034B4,05-03-2016 10:36,Connected
1061858807,001034B4,05-03-2016 10:46,Disconnected
1061860135,001034B4,05-03-2016 10:46,Connected
1061872875,001034B4,05-03-2016 10:51,Disconnected
1061874071,001034B4,05-03-2016 10:52,Connected
1061888163,001034B4,05-03-2016 10:57,Disconnected
1061889555,001034B4,05-03-2016 10:57,Connected
